"persona","cognome","nome","dataNascita","nato","luogoNascita","genere","collegio","nomeGruppo","sigla","commissione","aggiornamento"
"http://dati.camera.it/ocd/persona.rdf/p307630","FRASSINI","REBECCA","19881124","nato a CALCINATE, BERGAMO, LOMBARDIA, il 24.11.1988","CALCINATE","female","LOMBARDIA 3 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2025-11-06 13:19:27
"http://dati.camera.it/ocd/persona.rdf/p307300","MORRONE","JACOPO","19830123","nato a FORLI', FORLÌ-CESENA, EMILIA-ROMAGNA, il 23.01.1983","FORLI'","male","EMILIA-ROMAGNA - P03","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE ATTIVITA' ILLECITE CONNESSE AL CICLO DEI RIFIUTI E SU ALTRI ILLECITI AMBIENTALI E AGROALIMENTARI",2025-11-06 13:19:30
"http://dati.camera.it/ocd/persona.rdf/p307300","MORRONE","JACOPO","19830123","nato a FORLI', FORLÌ-CESENA, EMILIA-ROMAGNA, il 23.01.1983","FORLI'","male","EMILIA-ROMAGNA - P03","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","II COMMISSIONE (GIUSTIZIA)",2025-11-06 13:19:30
"http://dati.camera.it/ocd/persona.rdf/p307502","GIGLIO VIGNA","ALESSANDRO","19801213","nato a IVREA, TORINO, PIEMONTE, il 13.12.1980","IVREA","male","PIEMONTE 1 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA",2025-11-07 13:19:25
"http://dati.camera.it/ocd/persona.rdf/p307502","GIGLIO VIGNA","ALESSANDRO","19801213","nato a IVREA, TORINO, PIEMONTE, il 13.12.1980","IVREA","male","PIEMONTE 1 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",2025-11-07 13:19:25
"http://dati.camera.it/ocd/persona.rdf/p307502","GIGLIO VIGNA","ALESSANDRO","19801213","nato a IVREA, TORINO, PIEMONTE, il 13.12.1980","IVREA","male","PIEMONTE 1 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2025-11-07 13:19:25
"http://dati.camera.it/ocd/persona.rdf/p307502","GIGLIO VIGNA","ALESSANDRO","19801213","nato a IVREA, TORINO, PIEMONTE, il 13.12.1980","IVREA","male","PIEMONTE 1 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","GIUNTA DELLE ELEZIONI",2025-11-07 13:19:25
"http://dati.camera.it/ocd/persona.rdf/p307502","GIGLIO VIGNA","ALESSANDRO","19801213","nato a IVREA, TORINO, PIEMONTE, il 13.12.1980","IVREA","male","PIEMONTE 1 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2025-11-07 13:19:25
"http://dati.camera.it/ocd/persona.rdf/p307502","GIGLIO VIGNA","ALESSANDRO","19801213","nato a IVREA, TORINO, PIEMONTE, il 13.12.1980","IVREA","male","PIEMONTE 1 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2025-11-07 13:19:25
"http://dati.camera.it/ocd/persona.rdf/p307502","GIGLIO VIGNA","ALESSANDRO","19801213","nato a IVREA, TORINO, PIEMONTE, il 13.12.1980","IVREA","male","PIEMONTE 1 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMITATO PERMANENTE SUGLI ITALIANI NEL MONDO",2025-11-07 13:19:25
"http://dati.camera.it/ocd/persona.rdf/p308911","LOIZZO","SIMONA","19650220","nato a COSENZA, COSENZA, CALABRIA, il 20.02.1965","COSENZA","female","CALABRIA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FEMMINICIDIO, NONCHE' SU OGNI FORMA DI VIOLENZA DI GENERE",2025-11-07 13:19:33
"http://dati.camera.it/ocd/persona.rdf/p308911","LOIZZO","SIMONA","19650220","nato a COSENZA, COSENZA, CALABRIA, il 20.02.1965","COSENZA","female","CALABRIA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2025-11-07 13:19:33
"http://dati.camera.it/ocd/persona.rdf/p308911","LOIZZO","SIMONA","19650220","nato a COSENZA, COSENZA, CALABRIA, il 20.02.1965","COSENZA","female","CALABRIA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","XII COMMISSIONE (AFFARI SOCIALI)",2025-11-07 13:19:33
"http://dati.camera.it/ocd/persona.rdf/p308911","LOIZZO","SIMONA","19650220","nato a COSENZA, COSENZA, CALABRIA, il 20.02.1965","COSENZA","female","CALABRIA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA GESTIONE DELL'EMERGENZA SANITARIA CAUSATA DALLA DIFFUSIONE EPIDEMICA DEL VIRUS SARS-COV-2 E SULLE MISURE ADOTTATE PER PREVENIRE E AFFRONTARE L'EMERGENZA EPIDEMIOLOGICA DA SARS-COV-2",2025-11-07 13:19:33
"http://dati.camera.it/ocd/persona.rdf/p308918","OTTAVIANI","NICOLA","19680721","nato a FROSINONE, FROSINONE, LAZIO, il 21.07.1968","FROSINONE","male","LAZIO 2 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE",2025-11-07 13:19:35
"http://dati.camera.it/ocd/persona.rdf/p308918","OTTAVIANI","NICOLA","19680721","nato a FROSINONE, FROSINONE, LAZIO, il 21.07.1968","FROSINONE","male","LAZIO 2 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2025-11-07 13:19:35
"http://dati.camera.it/ocd/persona.rdf/p308942","PIZZIMENTI","GRAZIANO","19610507","nato a UDINE, UDINE, FRIULI-VENEZIA-GIULIA, il 07.05.1961","UDINE","male","FRIULI-VENEZIA GIULIA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA",2025-11-07 13:19:50
"http://dati.camera.it/ocd/persona.rdf/p308942","PIZZIMENTI","GRAZIANO","19610507","nato a UDINE, UDINE, FRIULI-VENEZIA-GIULIA, il 07.05.1961","UDINE","male","FRIULI-VENEZIA GIULIA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2025-11-07 13:19:50
"http://dati.camera.it/ocd/persona.rdf/p308836","MATONE","SIMONETTA","19530616","nato a ROMA, ROMA, LAZIO, il 16.06.1953","ROMA","female","LAZIO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMMISSIONE PARLAMENTARE DI INCHIESTA SUI FATTI ACCADUTI PRESSO LA COMUNITA' «IL FORTETO»",2025-11-07 13:19:54
"http://dati.camera.it/ocd/persona.rdf/p308836","MATONE","SIMONETTA","19530616","nato a ROMA, ROMA, LAZIO, il 16.06.1953","ROMA","female","LAZIO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMITATO CONSULTIVO SULLA CONDOTTA DEI DEPUTATI",2025-11-07 13:19:54
"http://dati.camera.it/ocd/persona.rdf/p308836","MATONE","SIMONETTA","19530616","nato a ROMA, ROMA, LAZIO, il 16.06.1953","ROMA","female","LAZIO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA MORTE DI DAVID ROSSI",2025-11-07 13:19:54
"http://dati.camera.it/ocd/persona.rdf/p308836","MATONE","SIMONETTA","19530616","nato a ROMA, ROMA, LAZIO, il 16.06.1953","ROMA","female","LAZIO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","II COMMISSIONE (GIUSTIZIA)",2025-11-07 13:19:54
"http://dati.camera.it/ocd/persona.rdf/p308836","MATONE","SIMONETTA","19530616","nato a ROMA, ROMA, LAZIO, il 16.06.1953","ROMA","female","LAZIO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","XII COMMISSIONE (AFFARI SOCIALI)",2025-11-07 13:19:54
"http://dati.camera.it/ocd/persona.rdf/p308801","BOF","GIANANGELO","19750107","nato a VITTORIO VENETO, TREVISO, VENETO, il 07.01.1975","VITTORIO VENETO","male","VENETO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE",2025-11-08 13:17:17
"http://dati.camera.it/ocd/persona.rdf/p308801","BOF","GIANANGELO","19750107","nato a VITTORIO VENETO, TREVISO, VENETO, il 07.01.1975","VITTORIO VENETO","male","VENETO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2025-11-08 13:17:17
"http://dati.camera.it/ocd/persona.rdf/p307173","LATINI","GIORGIA","19800418","nato a FABRIANO, ANCONA, MARCHE, il 18.04.1980","FABRIANO","female","MARCHE - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2025-11-08 13:17:25
"http://dati.camera.it/ocd/persona.rdf/p307173","LATINI","GIORGIA","19800418","nato a FABRIANO, ANCONA, MARCHE, il 18.04.1980","FABRIANO","female","MARCHE - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMMISSIONE PARLAMENTARE PER L'INFANZIA E L'ADOLESCENZA",2025-11-08 13:17:25
"http://dati.camera.it/ocd/persona.rdf/p32460","BOSSI","UMBERTO","19410919","nato a CASSANO MAGNAGO, VARESE, LOMBARDIA, il 19.09.1941","CASSANO MAGNAGO","male","LOMBARDIA 2 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","IV COMMISSIONE (DIFESA)",2024-01-26 12:45:25
"http://dati.camera.it/ocd/persona.rdf/p307726","TUCCI","RICCARDO","19860508","nato a BAD SODEN AM TAUNUS, GERMANIA, il 08.05.1986","BAD SODEN AM TAUNUS","male","CALABRIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2025-06-17 12:44:06
"http://dati.camera.it/ocd/persona.rdf/p308844","CAROTENUTO","DARIO","19780211","nato a NAPOLI, NAPOLI, CAMPANIA, il 11.02.1978","NAPOLI","male","CAMPANIA 1 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2025-11-06 13:18:59
"http://dati.camera.it/ocd/persona.rdf/p308844","CAROTENUTO","DARIO","19780211","nato a NAPOLI, NAPOLI, CAMPANIA, il 11.02.1978","NAPOLI","male","CAMPANIA 1 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2025-11-06 13:18:59
"http://dati.camera.it/ocd/persona.rdf/p307459","FONTANA","ILARIA","19840626","nato a ALATRI, FROSINONE, LAZIO, il 26.06.1984","ALATRI","female","LAZIO 2 - P02","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2025-11-06 13:19:30
"http://dati.camera.it/ocd/persona.rdf/p307459","FONTANA","ILARIA","19840626","nato a ALATRI, FROSINONE, LAZIO, il 26.06.1984","ALATRI","female","LAZIO 2 - P02","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMMISSIONE PARLAMENTARE DI INCHIESTA SUGLI EFFETTI ECONOMICI E SOCIALI DERIVANTI DALLA TRANSIZIONE DEMOGRAFICA IN ATTO",2025-11-06 13:19:30
"http://dati.camera.it/ocd/persona.rdf/p307803","FEDE","GIORGIO","19611223","nato a SAN BENEDETTO DEL TRONTO, ASCOLI PICENO, MARCHE, il 23.12.1961","SAN BENEDETTO DEL TRONTO","male","MARCHE - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",2025-11-07 13:19:25
"http://dati.camera.it/ocd/persona.rdf/p307803","FEDE","GIORGIO","19611223","nato a SAN BENEDETTO DEL TRONTO, ASCOLI PICENO, MARCHE, il 23.12.1961","SAN BENEDETTO DEL TRONTO","male","MARCHE - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2025-11-07 13:19:25
"http://dati.camera.it/ocd/persona.rdf/p308001","BARZOTTI","VALENTINA","19860205","nato a MILANO, MILANO, LOMBARDIA, il 05.02.1986","MILANO","female","LOMBARDIA 4 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",2025-11-08 13:17:23
"http://dati.camera.it/ocd/persona.rdf/p308001","BARZOTTI","VALENTINA","19860205","nato a MILANO, MILANO, LOMBARDIA, il 05.02.1986","MILANO","female","LOMBARDIA 4 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMMISSIONE GIURISDIZIONALE PER IL PERSONALE",2025-11-08 13:17:23
"http://dati.camera.it/ocd/persona.rdf/p308001","BARZOTTI","VALENTINA","19860205","nato a MILANO, MILANO, LOMBARDIA, il 05.02.1986","MILANO","female","LOMBARDIA 4 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2025-11-08 13:17:23
"http://dati.camera.it/ocd/persona.rdf/p308001","BARZOTTI","VALENTINA","19860205","nato a MILANO, MILANO, LOMBARDIA, il 05.02.1986","MILANO","female","LOMBARDIA 4 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMITATO PER LA LEGISLAZIONE",2025-11-08 13:17:23
"http://dati.camera.it/ocd/persona.rdf/p308001","BARZOTTI","VALENTINA","19860205","nato a MILANO, MILANO, LOMBARDIA, il 05.02.1986","MILANO","female","LOMBARDIA 4 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2025-11-08 13:17:23
"http://dati.camera.it/ocd/persona.rdf/p307202","SPORTIELLO","GILDA","19870219","nato a NAPOLI, NAPOLI, CAMPANIA, il 19.02.1987","NAPOLI","female","CAMPANIA 1 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","UFFICIO DI PRESIDENZA",2025-11-09 13:18:02
"http://dati.camera.it/ocd/persona.rdf/p307202","SPORTIELLO","GILDA","19870219","nato a NAPOLI, NAPOLI, CAMPANIA, il 19.02.1987","NAPOLI","female","CAMPANIA 1 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMITATO DI VIGILANZA SULL'ATTIVITA' DI DOCUMENTAZIONE",2025-11-09 13:18:02
"http://dati.camera.it/ocd/persona.rdf/p307202","SPORTIELLO","GILDA","19870219","nato a NAPOLI, NAPOLI, CAMPANIA, il 19.02.1987","NAPOLI","female","CAMPANIA 1 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","COMMISSIONE PARLAMENTARE PER LE QUESTIONI REGIONALI",2025-11-09 13:18:02
"http://dati.camera.it/ocd/persona.rdf/p307202","SPORTIELLO","GILDA","19870219","nato a NAPOLI, NAPOLI, CAMPANIA, il 19.02.1987","NAPOLI","female","CAMPANIA 1 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","XII COMMISSIONE (AFFARI SOCIALI)",2025-11-09 13:18:02
"http://dati.camera.it/ocd/persona.rdf/p307406","RAFFA","ANGELA","19930126","nato a MESSINA, MESSINA, SICILIA, il 26.01.1993","MESSINA","female","SICILIA 2 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","VI COMMISSIONE (FINANZE)",2024-01-26 12:45:15
"http://dati.camera.it/ocd/persona.rdf/p307219","DEIDDA","SALVATORE","19761007","nato a CAGLIARI, CAGLIARI, SARDEGNA, il 07.10.1976","CAGLIARI","male","SARDEGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2025-06-17 12:44:01
"http://dati.camera.it/ocd/persona.rdf/p307219","DEIDDA","SALVATORE","19761007","nato a CAGLIARI, CAGLIARI, SARDEGNA, il 07.10.1976","CAGLIARI","male","SARDEGNA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2025-06-17 12:44:01
"http://dati.camera.it/ocd/persona.rdf/p308886","MALAGOLA","LORENZO","19821110","nato a MILANO, MILANO, LOMBARDIA, il 10.11.1982","MILANO","male","LOMBARDIA 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",2025-11-06 13:18:39
"http://dati.camera.it/ocd/persona.rdf/p308886","MALAGOLA","LORENZO","19821110","nato a MILANO, MILANO, LOMBARDIA, il 10.11.1982","MILANO","male","LOMBARDIA 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2025-11-06 13:18:39
"http://dati.camera.it/ocd/persona.rdf/p308795","RAIMONDO","CARMINE FABIO","19781109","nato a MILANO, MILANO, LOMBARDIA, il 09.11.1978","MILANO","male","LOMBARDIA 4 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE",2025-11-06 13:18:57
"http://dati.camera.it/ocd/persona.rdf/p308795","RAIMONDO","CARMINE FABIO","19781109","nato a MILANO, MILANO, LOMBARDIA, il 09.11.1978","MILANO","male","LOMBARDIA 4 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2025-11-06 13:18:57
"http://dati.camera.it/ocd/persona.rdf/p308765","CANNATA","GIOVANNI LUCA","19790517","nato a SIRACUSA, SIRACUSA, SICILIA, il 17.05.1979","SIRACUSA","male","SICILIA 2 - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE",2025-11-06 13:18:59
"http://dati.camera.it/ocd/persona.rdf/p308765","CANNATA","GIOVANNI LUCA","19790517","nato a SIRACUSA, SIRACUSA, SICILIA, il 17.05.1979","SIRACUSA","male","SICILIA 2 - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2025-11-06 13:18:59
"http://dati.camera.it/ocd/persona.rdf/p308864","PADOVANI","MARCO","19590325","nato a VERONA, VERONA, VENETO, il 25.03.1959","VERONA","male","VENETO 2 - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA MORTE DI DAVID ROSSI",2025-11-06 13:19:07
"http://dati.camera.it/ocd/persona.rdf/p308864","PADOVANI","MARCO","19590325","nato a VERONA, VERONA, VENETO, il 25.03.1959","VERONA","male","VENETO 2 - P03","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","IV COMMISSIONE (DIFESA)",2025-11-06 13:19:07
"http://dati.camera.it/ocd/persona.rdf/p307400","VARCHI","MARIA CAROLINA","19831014","nato a PALERMO, PALERMO, SICILIA, il 14.10.1983","PALERMO","female","SICILIA 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PER LE PARI OPPORTUNITA'",2025-11-06 13:19:08
"http://dati.camera.it/ocd/persona.rdf/p307400","VARCHI","MARIA CAROLINA","19831014","nato a PALERMO, PALERMO, SICILIA, il 14.10.1983","PALERMO","female","SICILIA 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","UFFICIO DI PRESIDENZA",2025-11-06 13:19:08
"http://dati.camera.it/ocd/persona.rdf/p307400","VARCHI","MARIA CAROLINA","19831014","nato a PALERMO, PALERMO, SICILIA, il 14.10.1983","PALERMO","female","SICILIA 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO CONSULTIVO SULLA CONDOTTA DEI DEPUTATI",2025-11-06 13:19:08
"http://dati.camera.it/ocd/persona.rdf/p307400","VARCHI","MARIA CAROLINA","19831014","nato a PALERMO, PALERMO, SICILIA, il 14.10.1983","PALERMO","female","SICILIA 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA SCOMPARSA DI EMANUELA ORLANDI E DI MIRELLA GREGORI",2025-11-06 13:19:08
"http://dati.camera.it/ocd/persona.rdf/p307400","VARCHI","MARIA CAROLINA","19831014","nato a PALERMO, PALERMO, SICILIA, il 14.10.1983","PALERMO","female","SICILIA 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","II COMMISSIONE (GIUSTIZIA)",2025-11-06 13:19:08
"http://dati.camera.it/ocd/persona.rdf/p301436","RAMPELLI","FABIO","19600802","nato a ROMA, ROMA, LAZIO, il 02.08.1960","ROMA","male","LAZIO 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","UFFICIO DI PRESIDENZA",2025-11-06 13:19:09
"http://dati.camera.it/ocd/persona.rdf/p301436","RAMPELLI","FABIO","19600802","nato a ROMA, ROMA, LAZIO, il 02.08.1960","ROMA","male","LAZIO 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PER GLI AFFARI DEL PERSONALE",2025-11-06 13:19:09
"http://dati.camera.it/ocd/persona.rdf/p301436","RAMPELLI","FABIO","19600802","nato a ROMA, ROMA, LAZIO, il 02.08.1960","ROMA","male","LAZIO 1 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2025-11-06 13:19:09
"http://dati.camera.it/ocd/persona.rdf/p308883","LA PORTA","CHIARA","19910607","nato a PRATO, PRATO, TOSCANA, il 07.06.1991","PRATO","female","TOSCANA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMITATO PARLAMENTARE DI CONTROLLO SULL'ATTUAZIONE DELL'ACCORDO DI SCHENGEN, DI VIGILANZA SULL'ATTIVITA' DI EUROPOL, DI CONTROLLO E VIGILANZA IN MATERIA DI IMMIGRAZIONE",2025-11-06 13:19:11
"http://dati.camera.it/ocd/persona.rdf/p308883","LA PORTA","CHIARA","19910607","nato a PRATO, PRATO, TOSCANA, il 07.06.1991","PRATO","female","TOSCANA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI INCHIESTA SUI FATTI ACCADUTI PRESSO LA COMUNITA' «IL FORTETO»",2025-11-06 13:19:11
"http://dati.camera.it/ocd/persona.rdf/p308883","LA PORTA","CHIARA","19910607","nato a PRATO, PRATO, TOSCANA, il 07.06.1991","PRATO","female","TOSCANA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XIII COMMISSIONE (AGRICOLTURA)",2025-11-06 13:19:11
"http://dati.camera.it/ocd/persona.rdf/p308914","MACCARI","CARLO","19650511","nato a VOLTA MANTOVANA, MANTOVA, LOMBARDIA, il 11.05.1965","VOLTA MANTOVANA","male","LOMBARDIA 4 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI VIGILANZA SULLA CASSA DEPOSITI E PRESTITI",2025-11-06 13:19:12
"http://dati.camera.it/ocd/persona.rdf/p308914","MACCARI","CARLO","19650511","nato a VOLTA MANTOVANA, MANTOVA, LOMBARDIA, il 11.05.1965","VOLTA MANTOVANA","male","LOMBARDIA 4 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XII COMMISSIONE (AFFARI SOCIALI)",2025-11-06 13:19:12
"http://dati.camera.it/ocd/persona.rdf/p305688","RIZZETTO","WALTER","19750627","nato a SAN VITO AL TAGLIAMENTO, PORDENONE, FRIULI-VENEZIA-GIULIA, il 27.06.1975","SAN VITO AL TAGLIAMENTO","male","FRIULI-VENEZIA GIULIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2025-11-06 13:19:14
"http://dati.camera.it/ocd/persona.rdf/p305688","RIZZETTO","WALTER","19750627","nato a SAN VITO AL TAGLIAMENTO, PORDENONE, FRIULI-VENEZIA-GIULIA, il 27.06.1975","SAN VITO AL TAGLIAMENTO","male","FRIULI-VENEZIA GIULIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA MORTE DI DAVID ROSSI",2025-11-06 13:19:14
"http://dati.camera.it/ocd/persona.rdf/p305688","RIZZETTO","WALTER","19750627","nato a SAN VITO AL TAGLIAMENTO, PORDENONE, FRIULI-VENEZIA-GIULIA, il 27.06.1975","SAN VITO AL TAGLIAMENTO","male","FRIULI-VENEZIA GIULIA - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2025-11-06 13:19:14
"http://dati.camera.it/ocd/persona.rdf/p308922","MILANI","MASSIMO","19670924","nato a ROMA, ROMA, LAZIO, il 24.09.1967","ROMA","male","LAZIO 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE",2025-11-06 13:19:27
"http://dati.camera.it/ocd/persona.rdf/p308922","MILANI","MASSIMO","19670924","nato a ROMA, ROMA, LAZIO, il 24.09.1967","ROMA","male","LAZIO 2 - P01","FRATELLI D'ITALIA (FDI) (18.10.2022","FDI","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2025-11-06 13:19:27
